gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CLV,AvgMonthlyCharges,ServiceCount,TenureGroup,ChargeGroup,Churn
0,0,0,1,67,1,2,1,0,2,0,2,2,2,2,1,2,104.0,7039.05,6968.0,103.51544117647059,12,3,3,0
1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,79.1,79.1,39.55,4,0,2,1
1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,2,74.55,824.75,820.05,68.72916666666667,4,0,2,1
1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,2,71.75,4374.55,4305.0,71.71393442622951,9,3,2,0
0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.9,764.95,679.2,84.99444444444445,6,0,2,1
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,64.45,4528.0,4640.400000000001,62.02739726027397,13,3,1,0
0,0,1,0,53,1,0,1,0,0,2,0,2,2,1,1,0,94.85,5000.2,5027.049999999999,92.59629629629629,8,3,2,1
1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,453.4,480.5,75.56666666666666,8,0,3,1
1,0,1,0,70,1,2,1,2,2,2,0,2,0,2,1,1,99.35,6944.5,6954.5,97.80985915492958,12,3,3,0
1,0,1,1,17,1,2,0,0,2,2,2,0,0,0,1,3,66.7,1077.05,1133.9,59.83611111111111,9,1,2,0
1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,90.55,6404.0,6429.05,88.94444444444444,15,3,2,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.6,79.6,79.6,39.8,4,0,2,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.95,20.95,20.95,10.475,9,0,0,0
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,69.35,261.65,277.4,52.33,2,0,2,0
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,739.35,694.75,20.5375,9,2,0,0
1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2958.95,3029.3999999999996,65.75444444444445,2,2,2,0
1,1,1,0,33,1,2,1,0,2,0,0,2,2,0,1,0,100.6,3270.25,3319.7999999999997,96.18382352941177,10,2,3,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.4,63.15,61.199999999999996,15.7875,9,0,0,0
1,1,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,718.55,715.9499999999999,71.85499999999999,4,0,2,0
1,0,0,0,39,1,0,1,2,0,2,0,2,2,2,1,2,100.45,3801.7,3917.55,95.04249999999999,10,2,3,0
1,0,1,1,25,1,2,0,0,0,0,0,2,0,0,0,2,60.35,1404.65,1508.75,54.025000000000006,5,2,1,0
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,1110.5,1130.8,24.677777777777777,11,2,0,0
1,1,1,0,45,1,2,2,1,1,1,1,1,1,1,0,1,24.7,1174.35,1111.5,25.529347826086955,11,2,0,0
0,0,1,0,43,1,2,0,2,2,0,2,2,2,2,0,1,86.45,3574.5,3717.35,81.23863636363636,13,2,2,0
0,0,1,1,2,1,0,1,0,2,0,0,0,0,0,1,0,73.55,145.4,147.1,48.46666666666667,4,0,2,1
0,0,1,0,68,1,2,1,0,2,2,0,0,0,1,0,1,86.45,5762.95,5878.6,83.52101449275362,8,3,2,0
0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,1,1,25.7,1188.2,1105.1,27.004545454545454,11,2,0,0
0,0,0,0,53,1,2,1,2,2,2,0,0,0,0,0,2,90.8,4921.2,4812.4,91.13333333333333,10,3,2,0
1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,6565.85,6512.400000000001,89.94315068493151,10,3,2,0
0,0,0,0,11,1,2,1,0,0,0,2,2,0,0,0,2,90.15,987.95,991.6500000000001,82.32916666666667,8,0,2,1
0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1564.4,1650.1499999999999,78.22,6,1,2,0
1,0,1,1,63,1,0,1,0,2,2,0,0,0,0,1,1,80.3,4896.35,5058.9,76.50546875,6,3,2,0
0,0,1,0,49,1,2,0,2,2,2,0,0,2,1,0,2,71.8,3472.05,3518.2,69.441,11,3,2,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,80.85,80.85,80.85,40.425,4,0,2,1
1,0,0,0,21,0,1,0,2,0,0,2,2,0,0,1,3,43.55,1011.5,914.55,45.97727272727273,7,1,1,0
0,1,1,0,21,1,2,0,0,2,2,0,0,2,1,0,0,71.7,1497.05,1505.7,68.04772727272727,9,1,2,0
1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1474.75,1451.1,67.0340909090909,2,1,2,1
0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.55,280.85,332.35,15.60277777777778,9,1,0,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,44.65,74.9,89.3,24.96666666666667,1,0,1,1
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20.0,935.9,960.0,19.099999999999998,9,2,0,0
0,1,1,0,25,1,0,1,0,0,0,0,0,0,0,1,2,69.3,1813.1,1732.5,69.73461538461538,2,2,2,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.9,79.9,79.9,39.95,4,0,2,1
1,1,0,0,30,1,2,0,0,0,2,2,2,0,2,1,1,69.1,2093.9,2073.0,67.54516129032258,9,2,2,0
1,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,89.5,863.1,895.0,78.46363636363637,6,0,2,1
1,0,1,1,32,1,0,2,1,1,1,1,1,1,2,0,3,18.95,613.95,606.4,18.604545454545455,9,2,0,0
1,0,1,1,50,0,1,0,2,0,0,0,2,0,0,1,1,39.45,2021.35,1972.5000000000002,39.634313725490195,5,3,1,0
0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,446.05,415.75,74.34166666666667,6,0,2,1
1,0,1,0,61,1,0,2,1,1,1,1,1,1,1,1,1,20.55,1252.0,1253.55,20.193548387096776,9,3,0,0
1,0,0,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.25,6860.6,6880.5,102.39701492537314,12,3,3,0
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1782.05,1778.0,25.099295774647885,11,3,0,0
0,0,0,0,5,1,0,0,2,0,0,2,2,0,0,1,2,64.35,352.65,321.75,58.775,7,0,1,0
1,0,0,0,9,1,0,1,2,0,0,0,0,0,0,0,2,75.6,661.55,680.4,66.155,4,0,2,0
0,0,0,0,36,1,0,0,2,2,2,2,2,0,1,1,3,76.35,2606.35,2748.6,70.44189189189188,11,2,2,0
1,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.1,336.15,320.4,67.22999999999999,6,0,2,0
1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,899.45,809.75,21.41547619047619,9,2,0,0
0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,1,0,20.1,1087.7,1145.7,18.75344827586207,9,3,0,0
0,0,1,1,61,0,1,0,0,2,2,2,2,0,2,0,1,51.35,3244.4,3132.35,52.329032258064515,9,3,1,0
1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,85.15,503.6,510.90000000000003,71.94285714285715,6,0,2,1
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,24.75,24.75,24.75,12.375,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,45.8,45.8,22.9,1,0,1,1
1,0,0,0,15,1,2,0,0,2,0,2,0,0,0,1,1,58.6,939.7,879.0,58.73125,7,1,1,1
1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4,475.1,435.2,52.78888888888889,3,0,1,0
0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3950.85,4011.15,75.97788461538461,11,3,2,0
0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,2416.55,2460.5,67.1263888888889,2,2,2,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,70.5,70.5,35.25,2,0,2,1
1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,1,1,19.7,386.5,374.3,19.325,9,1,0,0
1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,1,3,55.1,113.35,110.2,37.78333333333333,5,0,1,1
0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,1164.3,1201.8000000000002,89.56153846153846,10,0,3,1
1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,2,24.5,1816.2,1739.5,25.225,11,3,0,0
0,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.7,571.75,592.8,22.87,11,1,0,0
1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,56.6,3789.2,3735.6,56.55522388059701,11,3,1,0
1,0,0,0,24,1,0,0,2,2,0,2,0,0,0,0,0,60.45,1440.75,1450.8000000000002,57.63,7,1,1,0
0,0,0,0,65,1,2,1,0,2,2,0,2,0,1,1,2,95.5,6153.85,6207.5,93.24015151515152,10,3,3,0
0,1,0,0,10,0,1,0,0,0,0,2,0,0,0,1,2,29.65,291.4,296.5,26.49090909090909,3,0,0,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,75.1,37.55,4,0,2,0
1,0,0,0,69,1,2,0,2,2,2,2,2,2,2,0,3,90.65,6322.1,6254.85,90.3157142857143,15,3,2,0
0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.0,412.5,400.0,68.75,4,0,2,1
0,0,1,0,17,1,2,0,0,2,0,0,2,2,0,1,0,75.4,1322.55,1281.8000000000002,73.475,9,1,2,0
1,0,1,1,59,1,2,1,0,0,2,0,2,2,2,1,1,99.5,5861.75,5870.5,97.69583333333334,10,3,3,0
1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,3,75.9,866.4,834.9000000000001,72.2,4,0,2,0
1,0,0,0,6,1,0,0,2,0,2,2,2,2,2,1,3,80.25,493.4,481.5,70.48571428571428,11,0,2,0
0,0,0,0,69,1,2,2,1,1,1,1,1,1,2,0,1,24.6,1678.05,1697.4,23.972142857142856,11,3,0,0
1,0,1,0,67,1,0,1,2,2,0,0,0,2,1,1,1,90.6,6056.15,6070.2,89.06102941176471,8,3,2,1
1,0,1,0,70,1,0,1,2,2,2,2,0,2,2,0,1,101.0,7085.5,7070.0,99.79577464788733,12,3,3,0
1,0,0,1,3,1,2,1,0,0,2,0,0,2,0,0,2,91.85,257.05,275.54999999999995,64.2625,8,0,2,1
0,0,1,1,37,1,2,1,0,2,2,0,0,2,0,1,2,95.15,3532.85,3520.55,92.96973684210526,10,2,3,0
1,0,0,0,38,1,2,1,0,0,2,2,2,0,1,0,0,95.0,3605.6,3610.0,92.45128205128205,10,2,2,0
1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,851.8,858.0,70.98333333333333,6,0,2,0
0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.25,1973.75,1979.25,89.7159090909091,8,1,2,1
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,220.55,19.808333333333334,9,0,0,0
1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,100.2,7209.0,7114.2,100.125,12,3,3,0
1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,7405.5,7494.05,102.85416666666667,12,3,3,0
1,0,1,1,42,1,0,0,0,0,2,2,2,2,1,0,2,73.15,3088.25,3072.3,71.81976744186046,9,2,2,0
0,0,1,0,49,1,2,1,2,2,2,2,0,2,2,0,1,106.65,5174.35,5225.85,103.48700000000001,14,3,3,0
0,0,1,1,51,1,2,1,2,2,0,0,0,2,0,1,2,93.8,4539.35,4783.8,87.29519230769232,10,3,2,0
0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,49.65,267.35,297.9,38.19285714285714,3,0,1,1
1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,2191.7,2139.15,54.7925,9,2,1,0
1,0,1,1,72,1,2,0,2,0,0,0,0,0,2,0,0,55.3,3983.6,3981.6,54.56986301369863,5,3,1,0
0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.05,406.05,401.0,19.335714285714285,9,1,0,0
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.6,4566.5,4723.2,62.554794520547944,13,3,2,0
0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,2077.95,2081.1,48.32441860465116,3,2,1,0
0,0,0,0,27,1,0,0,2,2,0,0,0,0,0,1,3,56.7,1652.95,1530.9,59.033928571428575,5,2,1,0
1,0,0,0,12,1,2,1,0,0,0,0,2,0,0,1,2,84.45,1059.55,1013.4000000000001,81.50384615384615,6,0,2,1
1,0,0,0,55,1,2,0,0,0,2,0,2,2,2,1,0,77.8,4323.35,4279.0,77.20267857142858,9,3,2,0
0,0,1,0,64,1,2,1,0,2,2,2,2,2,0,1,2,111.15,6953.4,7113.6,106.97538461538461,14,3,3,0
0,0,0,1,17,1,2,0,0,0,2,0,0,0,1,1,3,55.85,937.5,949.45,52.083333333333336,5,1,1,1
1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,0,1,20.05,388.6,360.90000000000003,20.45263157894737,9,1,0,0
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,70.45,70.45,35.225,2,0,2,1
0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,0,2,101.1,6039.9,5964.9,100.66499999999999,10,3,3,1
0,0,1,0,59,1,2,1,2,2,2,2,0,2,1,1,1,107.0,6152.3,6313.0,102.53833333333334,14,3,3,0
1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,3780.0,75.15204081632653,11,2,2,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.3,45.3,45.3,22.65,1,0,1,1
0,0,1,1,62,1,2,1,0,2,2,2,2,2,1,1,2,110.8,6840.95,6869.599999999999,108.58650793650793,14,3,3,0
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,19.9,76.65,79.6,15.330000000000002,9,0,0,0
0,1,0,0,18,1,0,0,0,2,0,0,0,0,0,1,1,49.85,865.75,897.3000000000001,45.56578947368421,3,1,1,0
1,1,1,0,9,1,0,2,1,1,1,1,1,1,0,1,3,21.25,204.55,191.25,20.455000000000002,9,0,0,0
0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,80.2,80.2,80.2,40.1,6,0,2,1
1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,181.5,171.3,60.5,6,0,2,1
0,0,0,0,7,1,2,1,0,2,0,0,0,0,0,1,0,78.55,522.95,549.85,65.36875,6,0,2,0
1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,0,0,19.8,849.9,831.6,19.765116279069765,9,2,0,0
0,0,1,1,69,0,1,0,0,2,2,0,2,2,2,1,1,54.95,3772.5,3791.55,53.892857142857146,9,3,1,0
0,0,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3810.55,3701.85,100.27763157894738,10,2,3,0
1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,7878.3,7862.400000000001,107.92191780821918,14,3,3,0
1,0,0,1,50,0,1,0,2,2,0,0,2,0,1,1,0,43.05,2208.05,2152.5,43.29509803921569,7,3,1,0
1,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,0,24.95,1364.75,1347.3,24.813636363636363,1,3,0,0
0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.35,41.85,48.7,13.950000000000001,1,0,0,1
1,0,1,0,48,1,2,1,2,2,2,0,2,0,2,1,0,96.9,4473.45,4651.200000000001,91.29489795918367,12,2,3,0
1,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,2,24.0,226.55,240.0,20.595454545454547,11,0,0,0
1,1,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,90.5,1201.15,1176.5,85.79642857142858,6,1,2,1
1,1,0,0,16,1,2,1,0,0,0,0,0,0,0,1,0,74.45,1261.35,1191.2,74.1970588235294,4,1,2,0
0,0,0,1,12,1,2,1,0,2,2,0,2,2,0,1,2,105.3,1275.65,1263.6,98.12692307692308,12,0,3,0
0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,5483.9,5548.95,91.39833333333333,12,3,2,0
0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,0,89.05,6185.8,6055.4,89.64927536231885,15,3,2,0
0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.85,20.85,20.85,10.425,9,0,0,1
1,1,1,0,59,0,1,0,2,0,2,2,2,2,2,1,1,64.05,3886.85,3778.95,64.78083333333333,11,3,1,0
0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,1,0,25.3,1748.55,1644.5,26.493181818181817,11,3,0,0
0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,868.1,875.5999999999999,19.29111111111111,9,2,0,0
1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,101.15,6067.4,6069.0,99.4655737704918,10,3,3,0
1,0,0,0,69,1,2,1,2,2,2,0,2,2,2,1,1,110.05,7430.75,7593.45,106.15357142857142,14,3,3,0
0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,106.4,7251.9,7341.6,103.59857142857142,12,3,3,0
0,0,1,0,58,1,2,1,0,0,2,2,2,2,0,1,1,102.1,5885.4,5921.799999999999,99.75254237288135,12,3,3,1
0,0,1,0,58,1,2,0,2,0,2,2,2,2,2,1,2,84.3,4916.4,4889.4,83.32881355932203,13,3,2,0
0,0,0,0,51,1,2,1,0,2,2,2,2,2,1,1,2,111.5,5703.25,5686.5,109.67788461538461,14,3,3,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,45.35,141.5,136.05,35.375,1,0,1,1
0,1,1,0,20,1,0,0,0,2,0,0,0,2,0,1,2,60.0,1259.35,1200.0,59.969047619047615,5,1,1,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.25,25.25,25.25,12.625,1,0,0,0
0,1,1,0,31,1,2,1,0,0,2,0,2,0,1,1,2,90.7,2835.5,2811.7000000000003,88.609375,8,2,2,0
1,0,0,0,12,1,0,0,0,2,0,0,0,0,0,1,0,49.05,593.05,588.5999999999999,45.61923076923077,3,0,1,0
1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,109.9,7332.4,7363.3,107.82941176470588,14,3,3,0
1,0,0,0,45,1,2,1,2,0,2,2,2,2,0,1,1,108.45,4964.7,4880.25,107.92826086956521,14,2,3,0
0,0,1,1,12,0,1,0,2,0,0,2,0,0,1,0,1,33.15,444.75,397.79999999999995,34.21153846153846,5,0,0,0
0,0,0,0,29,1,2,0,0,2,0,0,0,0,1,1,2,55.25,1620.2,1602.25,54.00666666666667,5,2,1,0
1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,1,3,23.8,903.8,928.2,22.595,11,2,0,0
1,0,1,0,30,1,0,2,1,1,1,1,1,1,2,0,3,19.05,637.55,571.5,20.566129032258065,9,2,0,0
1,0,0,1,53,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1052.35,1046.75,19.48796296296296,9,3,0,1
1,0,1,1,2,1,0,0,2,2,0,2,0,0,2,0,3,59.5,130.5,119.0,43.5,7,0,1,0
1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,0,3,19.25,855.1,924.0,17.451020408163266,9,2,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.9,44.9,44.9,22.45,1,0,1,1
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,382.2,383.8,19.11,9,1,0,0
0,0,1,0,39,1,0,1,2,0,2,2,2,2,1,1,1,104.7,4134.85,4083.3,103.37125,12,2,3,1
0,0,0,0,43,1,0,2,1,1,1,1,1,1,2,1,0,19.65,779.25,844.9499999999999,17.710227272727273,9,2,0,0
1,0,0,1,43,0,1,0,2,2,2,0,0,0,0,1,2,40.45,1912.85,1739.3500000000001,43.47386363636363,7,2,1,0
0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,94.1,5060.9,5081.4,92.01636363636364,8,3,2,0
1,0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,90.85,90.85,90.85,45.425,6,0,2,1
1,1,0,0,69,1,2,0,2,0,2,2,0,2,2,0,1,74.1,5031.0,5112.9,71.87142857142857,11,3,2,0
1,0,1,0,47,1,0,0,0,2,2,0,2,2,2,0,2,73.6,3522.65,3459.2,73.38854166666667,9,2,2,0
0,0,1,0,11,1,2,1,0,2,0,0,2,2,0,1,2,102.0,1145.35,1122.0,95.44583333333333,10,0,3,1
0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2684.85,2638.35,78.96617647058824,6,2,2,0
1,0,0,0,24,1,0,1,0,2,2,0,0,2,0,1,2,89.55,2187.15,2149.2,87.486,8,1,2,0
0,0,1,1,24,0,1,0,2,2,2,2,0,2,2,1,3,52.5,1208.15,1260.0,48.326,11,1,1,0
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.15,92.65,88.3,30.883333333333336,1,0,1,1
1,1,1,0,45,1,2,1,0,2,2,2,2,0,1,1,0,98.7,4525.8,4441.5,98.38695652173914,12,2,3,0
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,7719.5,7804.8,105.74657534246575,14,3,3,0
1,0,1,0,53,1,2,0,2,0,2,2,2,0,1,0,0,77.4,4155.95,4102.200000000001,76.96203703703704,11,3,2,0
0,0,1,0,7,1,0,1,0,0,2,0,0,0,0,1,0,75.15,496.9,526.0500000000001,62.1125,4,0,2,1
0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.5,573.3,537.0,81.89999999999999,6,0,2,1
0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,7240.65,7269.15,103.43785714285714,12,3,3,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.15,45.15,45.15,22.575,1,0,1,0
0,0,1,1,61,1,2,0,2,2,2,2,0,2,1,1,2,79.4,4820.55,4843.400000000001,77.7508064516129,13,3,2,0
1,0,1,1,50,1,0,0,2,0,0,2,2,2,1,0,2,75.5,4025.6,3775.0,78.93333333333334,9,3,2,0
1,0,1,0,71,1,2,1,0,2,0,2,2,2,2,1,1,104.15,7365.3,7394.650000000001,102.29583333333333,12,3,3,0
1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,916.15,877.6,53.891176470588235,11,1,1,0
0,0,0,0,23,1,2,1,2,0,0,0,2,0,0,1,0,90.05,2169.8,2071.15,90.40833333333335,8,1,2,1
1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,1,1,69.95,1205.5,1119.2,70.91176470588235,2,1,2,0
0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,6098.400000000001,84.72808219178081,8,3,2,0
0,0,1,1,70,1,0,0,0,2,2,2,2,2,2,1,0,80.4,5717.85,5628.0,80.5330985915493,11,3,2,0
1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,237.2,262.2,47.44,7,0,2,0
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.35,4849.1,4998.45,101.02291666666667,12,2,3,0
0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,1183.8,1155.7,43.84444444444444,7,2,1,0
0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.5,1167.6,1111.5,20.13103448275862,9,3,0,0
1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,6823.4,6736.0,104.97538461538461,12,3,3,0
1,0,0,0,8,1,0,0,0,0,0,0,2,2,0,1,2,66.25,546.45,530.0,60.71666666666667,5,0,2,0
1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,2661.1,2570.75,73.91944444444444,9,2,2,0
1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,1,1,20.0,445.3,460.0,18.554166666666667,9,1,0,0
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.7,4464.8,4586.400000000001,61.16164383561644,13,3,1,0
0,0,0,0,3,1,0,1,0,2,0,2,2,2,0,1,2,97.9,315.3,293.70000000000005,78.825,10,0,3,1
1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1421.9,1418.3999999999999,19.478082191780825,9,3,0,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.0,19.0,19.0,9.5,9,0,0,0
0,0,1,1,63,1,2,1,2,0,0,0,2,2,1,1,1,99.65,6311.2,6277.950000000001,98.6125,10,3,3,0
0,1,0,0,42,1,2,1,0,0,0,0,2,0,0,1,2,84.65,3541.35,3555.3,82.35697674418604,6,2,2,1
0,0,1,0,19,1,0,0,0,0,0,0,0,0,0,0,3,44.9,839.65,853.1,41.9825,1,1,1,0
1,0,1,0,62,1,2,2,1,1,1,1,1,1,1,1,1,23.75,1446.8,1472.5,22.965079365079365,11,3,0,0
0,1,1,0,47,1,2,1,0,0,2,0,2,2,0,0,2,99.7,4747.2,4685.900000000001,98.89999999999999,10,2,3,0
1,0,1,1,15,1,0,1,2,0,0,2,2,2,1,0,2,101.9,1667.25,1528.5,104.203125,10,1,3,0
0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.65,20.65,20.65,10.325,9,0,0,0
1,1,0,0,15,1,2,1,0,2,0,0,0,0,0,1,2,80.2,1217.25,1203.0,76.078125,6,1,2,1
0,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,19.15,501.35,517.05,17.905357142857145,9,2,0,0
1,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.45,1538.6,1552.45,24.816129032258065,11,3,0,0
0,0,0,0,70,1,2,0,2,2,2,2,2,2,2,0,1,89.75,6367.2,6282.5,89.67887323943661,15,3,2,0
0,0,0,1,22,1,2,1,0,0,0,0,0,2,0,1,2,84.75,1816.75,1864.5,78.98913043478261,6,1,2,0
1,0,1,1,7,0,1,0,2,0,2,2,0,2,2,0,1,49.65,305.55,347.55,38.19375,9,0,1,0
0,0,1,0,55,1,2,1,0,2,2,0,2,2,0,1,1,103.65,5676.65,5700.75,101.36874999999999,12,3,3,0
1,0,1,0,55,1,2,1,0,0,2,2,2,2,1,1,2,104.15,5743.05,5728.25,102.55446428571429,12,3,3,1
0,1,1,0,3,1,0,1,0,0,0,2,2,0,0,1,3,83.9,267.4,251.70000000000002,66.85,6,0,2,1
0,1,1,0,36,1,2,1,0,2,0,0,2,0,0,1,1,91.95,3301.05,3310.2000000000003,89.21756756756757,8,2,2,0
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,19.45,1378.45,1380.95,19.14513888888889,9,3,0,0
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.65,389.95,411.45,27.853571428571428,3,1,0,0
0,0,0,0,22,1,0,0,2,0,0,0,0,0,0,1,1,48.8,1054.6,1073.6,45.85217391304347,3,1,1,1
0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.0,0.0,0.0,0.0,9,-1,0,0
